features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X6,above_4,above_5,count_5",Categorical,0.6162461538461538,0.07641008019253473,0.6468952065788924,0.0784654569565154,0.05,0.06827946936165308,0.0
"X1,X6,above_4,count_3,count_5",Categorical,0.6138307692307693,0.084503280983885,0.6486262898628188,0.0913267319348185,0.07,0.08460751865023375,0.0
"X1,X6,above_5,count_3,count_5",Categorical,0.596123076923077,0.08042887408749577,0.627360692450991,0.08536526847392693,0.04,0.048002474579087906,0.0
"X1,above_4,above_5,count_3,count_5",Categorical,0.6124153846153846,0.08042998498823123,0.6410698858985197,0.08089061868414321,0.04,0.07187745795774603,0.0
"X3,X5,X6,above_4,above_5",Categorical,0.5911538461538463,0.08329384074063007,0.6405257335835399,0.09144558782354201,0.04,0.04776278728875949,0.0
"X3,X5,X6,above_4,count_3",Categorical,0.5971384615384615,0.06994977741885064,0.6647019427609281,0.0701741538132631,0.01,0.028756955458472344,0.0
"X3,X5,X6,above_4,count_5",Categorical,0.5911538461538463,0.08329384074063007,0.6405257335835399,0.09144558782354201,0.04,0.04776278728875949,0.0
"X3,X5,X6,above_5,count_3",Categorical,0.5646153846153845,0.07659159346396387,0.6038764048876966,0.08882402140859864,0.01,0.01541325389047532,0.0
"X3,X5,X6,above_5,count_5",Categorical,0.5610153846153846,0.08282589424447195,0.5806991522902538,0.09843495077897951,0.01,0.020663266108097322,0.0
"X3,X5,X6,count_3,count_5",Categorical,0.5646153846153845,0.07659159346396387,0.6038764048876966,0.08882402140859864,0.01,0.01541325389047532,0.0
"X3,X5,above_4,above_5,count_3",Categorical,0.5891846153846154,0.08208970558671538,0.6437261876382526,0.08800794884256789,0.04,0.043137404385560685,0.0
"X3,X5,above_4,above_5,count_5",Categorical,0.5696923076923076,0.07008211582550773,0.5991456040988274,0.0846638032685501,0.01,0.011085469084064936,0.0
"X3,X5,above_4,count_3,count_5",Categorical,0.5891846153846154,0.08208970558671538,0.6437261876382526,0.08800794884256789,0.04,0.043137404385560685,0.0
"X3,X5,above_5,count_3,count_5",Categorical,0.553323076923077,0.08299603469532704,0.5780742959924297,0.0953556443579349,0.01,0.016637916573680633,0.0
"X3,X6,above_4,above_5,count_3",Categorical,0.5845230769230769,0.08441285412085296,0.6464897408825288,0.08853066193335019,0.03,0.04240831053214433,0.0
"X3,X6,above_4,above_5,count_5",Categorical,0.5748923076923077,0.07530950103901607,0.6138733323549922,0.08297542742529608,0.02,0.019718243142858416,0.0
"X3,X6,above_4,count_3,count_5",Categorical,0.5845230769230769,0.08441285412085296,0.6464897408825288,0.08853066193335019,0.03,0.04240831053214433,0.0
"X3,X6,above_5,count_3,count_5",Categorical,0.5436307692307691,0.08416032038096824,0.5766211742215842,0.09577691259690566,0.01,0.013398752199721087,0.0
"X3,above_4,above_5,count_3,count_5",Categorical,0.5740307692307691,0.07710602245106962,0.6128611747612503,0.08918093758540085,0.02,0.02154744194698932,0.0
"X5,X6,above_4,above_5,count_3",Categorical,0.5962461538461538,0.07320501163042493,0.6511067391086743,0.07678153101349254,0.01,0.03384137230162754,0.0
"X5,X6,above_4,above_5,count_5",Categorical,0.5847230769230769,0.07980397730000309,0.6137956038233,0.09176785087836173,0.04,0.0343473755406658,0.0
"X5,X6,above_4,count_3,count_5",Categorical,0.5962461538461538,0.07320501163042493,0.6511067391086743,0.07678153101349254,0.01,0.03384137230162754,0.0
"X5,X6,above_5,count_3,count_5",Categorical,0.5642461538461538,0.08450989788324612,0.5907762646921144,0.10302151187819603,0.0,0.0249188573132354,0.0
"X5,above_4,above_5,count_3,count_5",Categorical,0.5744153846153845,0.07724659813271341,0.6081661839951136,0.0935159823661616,0.02,0.021997994449872937,0.0
"X6,above_4,above_5,count_3,count_5",Categorical,0.5863846153846154,0.07604650554704773,0.6277816103779363,0.08626578417671131,0.01,0.029478054292758404,0.0
"X1,X3,X5,X6,above_4,above_5",Categorical,0.5992000000000001,0.07813521279992743,0.6365703068778931,0.08195430601079362,0.05,0.047063219860111416,0.0
"X1,X3,X5,X6,above_4,count_3",Categorical,0.5988153846153846,0.07002412263983955,0.6511025164535681,0.07305977847691154,0.02,0.03050518197951746,0.0
"X1,X3,X5,X6,above_4,count_5",Categorical,0.5992000000000001,0.07813521279992743,0.6365703068778931,0.08195430601079362,0.05,0.047063219860111416,0.0
"X1,X3,X5,X6,above_5,count_3",Categorical,0.5927999999999999,0.07860977851454938,0.6272821345932776,0.07944546827673354,0.04,0.04046372661444686,0.0
"X1,X3,X5,X6,above_5,count_5",Categorical,0.5933076923076923,0.07133764203839117,0.627400022409775,0.07487341679468995,0.02,0.02767417570517261,0.0
"X1,X3,X5,X6,count_3,count_5",Categorical,0.5927999999999999,0.07860977851454938,0.6272821345932776,0.07944546827673354,0.04,0.04046372661444686,0.0
"X1,X3,X5,above_4,above_5,count_3",Categorical,0.5848461538461538,0.07093337986236259,0.6269302147432463,0.07479217991247189,0.0,0.020361442119492867,0.0
"X1,X3,X5,above_4,above_5,count_5",Categorical,0.6007384615384614,0.07511962215783634,0.6339330687942685,0.07741114999374767,0.04,0.04264876575169829,0.0
"X1,X3,X5,above_4,count_3,count_5",Categorical,0.5848461538461538,0.07093337986236259,0.6269302147432463,0.07479217991247189,0.0,0.020361442119492867,0.0
"X1,X3,X5,above_5,count_3,count_5",Categorical,0.5943846153846153,0.07786207651083987,0.6241064221637225,0.08162472478626848,0.01,0.04077709691849718,0.0
"X1,X3,X6,above_4,above_5,count_3",Categorical,0.587323076923077,0.07743708880048042,0.6311289830294047,0.08459213313214906,0.03,0.03270188481351233,0.0
"X1,X3,X6,above_4,above_5,count_5",Categorical,0.602,0.08060731022393976,0.6346280878326754,0.08191802326224933,0.05,0.05614935355399653,0.0
"X1,X3,X6,above_4,count_3,count_5",Categorical,0.587323076923077,0.07743708880048042,0.6311289830294047,0.08459213313214906,0.03,0.03270188481351233,0.0
"X1,X3,X6,above_5,count_3,count_5",Categorical,0.5856923076923076,0.07486935366585713,0.6217346098135973,0.08002331183039402,0.02,0.026961157638277555,0.0
"X1,X3,above_4,above_5,count_3,count_5",Categorical,0.6029076923076923,0.07672525177772327,0.6379923299580783,0.07750813166654912,0.04,0.048814353319381,0.0
"X1,X5,X6,above_4,above_5,count_3",Categorical,0.6007230769230769,0.07864426836550494,0.6406463692994554,0.08296140230737127,0.03,0.05010682336378591,0.0
"X1,X5,X6,above_4,above_5,count_5",Categorical,0.6055692307692307,0.08080534870104965,0.6362541680456235,0.08138966007962306,0.06,0.061794458098811456,0.0
"X1,X5,X6,above_4,count_3,count_5",Categorical,0.6007230769230769,0.07864426836550494,0.6406463692994554,0.08296140230737127,0.03,0.05010682336378591,0.0
"X1,X5,X6,above_5,count_3,count_5",Categorical,0.588923076923077,0.07753418791641523,0.6193741597967333,0.08147517073994566,0.03,0.034414182500971946,0.0
"X1,X5,above_4,above_5,count_3,count_5",Categorical,0.6015538461538462,0.07683333072345082,0.6332622094016855,0.07595384743978209,0.03,0.04728677240892565,0.0
"X1,X6,above_4,above_5,count_3,count_5",Categorical,0.6063692307692308,0.07532242961008934,0.6359396078046292,0.08371988776663901,0.04,0.050361978980910105,0.0
"X3,X5,X6,above_4,above_5,count_3",Categorical,0.595923076923077,0.08216000409073353,0.6483959764064329,0.08575997605962232,0.05,0.05135026112125174,0.0
"X3,X5,X6,above_4,above_5,count_5",Categorical,0.5780923076923077,0.08003257325030283,0.6086062469974377,0.09352411402006319,0.01,0.02884321185285965,0.0
"X3,X5,X6,above_4,count_3,count_5",Categorical,0.595923076923077,0.08216000409073353,0.6483959764064329,0.08575997605962232,0.05,0.05135026112125174,0.0
"X3,X5,X6,above_5,count_3,count_5",Categorical,0.5616769230769231,0.07775400292212743,0.5876107432161237,0.09143542614043235,0.01,0.015200905601992942,0.0
"X3,X5,above_4,above_5,count_3,count_5",Categorical,0.5755384615384614,0.0814157276578621,0.6137893651230635,0.09168569980755625,0.03,0.028901081361232706,0.0
"X3,X6,above_4,above_5,count_3,count_5",Categorical,0.5701384615384615,0.07856014768783043,0.6139138016530353,0.09149982930329678,0.01,0.020930792159014944,0.0
"X5,X6,above_4,above_5,count_3,count_5",Categorical,0.5847384615384615,0.07743542604713034,0.6204997305037255,0.08740253783817988,0.02,0.030334131443991885,0.0
"X1,X3,X5,X6,above_4,above_5,count_3",Categorical,0.5911846153846154,0.07310488695731238,0.6294631302671492,0.08019189020087793,0.02,0.028791947551602193,0.0
"X1,X3,X5,X6,above_4,above_5,count_5",Categorical,0.6008,0.0796960141698204,0.6321641413077599,0.07959567934295136,0.07,0.052491651421802454,0.0
"X1,X3,X5,X6,above_4,count_3,count_5",Categorical,0.5911846153846154,0.07310488695731238,0.6294631302671492,0.08019189020087793,0.02,0.028791947551602193,0.0
"X1,X3,X5,X6,above_5,count_3,count_5",Categorical,0.5904923076923076,0.07296343576463406,0.6199218721148811,0.07700126449073964,0.03,0.02793668796966242,0.0
"X1,X3,X5,above_4,above_5,count_3,count_5",Categorical,0.5908153846153845,0.07320925831449585,0.6228929013303042,0.07627522640542947,0.01,0.02863864966562979,0.0
"X1,X3,X6,above_4,above_5,count_3,count_5",Categorical,0.5928769230769231,0.07889282821141137,0.6271286183777189,0.08083194317327652,0.03,0.041097209089593356,0.0
"X1,X5,X6,above_4,above_5,count_3,count_5",Categorical,0.5987846153846155,0.0717029688342468,0.629938973080078,0.07770816312135324,0.02,0.03362606257319345,0.0
"X3,X5,X6,above_4,above_5,count_3,count_5",Categorical,0.5823230769230769,0.07824146965621555,0.6218572593722762,0.08788344829714662,0.01,0.029549860174079012,0.0
"X1,X3,X5,X6,above_4,above_5,count_3,count_5",Categorical,0.5924153846153847,0.07362635719205983,0.6249175436482023,0.07543241089976999,0.02,0.030833187947559182,0.0
