features,penalty,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X3,X5,mean,F_w_mean,above_4,above_5",elasticnet,0.5483076923076924,0.07385865278839017,0.6149797298180277,0.07770517022727746,0.0,0.006946845066845508,0.0
"X3,X5,mean,F_w_mean,above_4,above_5",,0.5479230769230768,0.06979780603866179,0.6156354263840822,0.07179192507041471,0.0,0.0045452219366921565,0.0
"X3,X6,mean,F_w_mean,above_4,above_5",l1,0.5547384615384616,0.08064068305336712,0.6199957496353677,0.08704217910017555,0.0,0.014876474914784055,0.0
"X3,X6,mean,F_w_mean,above_4,above_5",l2,0.5451846153846155,0.07497460082741866,0.6131589133411731,0.07697290298891406,0.0,0.006849899217351352,0.0
"X3,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5471384615384616,0.07381297972803538,0.614442296990871,0.0761543687098935,0.0,0.006617862171235833,0.0
"X3,X6,mean,F_w_mean,above_4,above_5",,0.5471076923076923,0.0779226683868097,0.6147751442132305,0.0816007305970187,0.0,0.009460083891516424,0.0
"X5,X6,mean,F_w_mean,above_4,above_5",l1,0.5535538461538463,0.081341327734634,0.6193165153547529,0.08639903028710279,0.0,0.015033497010701335,0.0
"X5,X6,mean,F_w_mean,above_4,above_5",l2,0.5432000000000001,0.07716536611596325,0.612063633049297,0.08084881213293621,0.0,0.0077437270055201735,0.0
"X5,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5419846153846154,0.07714960338054336,0.6108158713058046,0.08118988738184882,0.0,0.007404361613548183,0.0
"X5,X6,mean,F_w_mean,above_4,above_5",,0.5494769230769231,0.06952849486097867,0.6170228865404981,0.0712870544018191,0.0,0.004710455612670583,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4",l1,0.5616,0.07982374667067677,0.6260009186882829,0.08319247972900856,0.0,0.017444347357845613,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4",l2,0.5532307692307693,0.07167249643735127,0.6229659900428043,0.07598074220579187,0.0,0.006824955644548991,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4",elasticnet,0.5536307692307693,0.07314507591203603,0.6228413445733312,0.07712061547105355,0.0,0.007949519821238815,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4",,0.5517230769230769,0.07150413734046956,0.6223587089500494,0.07432653150505102,0.0,0.006329175679353205,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5",l1,0.556,0.07084210294941744,0.6170965937985528,0.07494226121270653,0.0,0.007021403888738287,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5",l2,0.5456307692307693,0.06661848278458997,0.6117377503245027,0.07169524073889015,0.0,0.002824066757737387,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5",elasticnet,0.5436615384615385,0.06721502367985914,0.6098162442966695,0.07149666805692792,0.0,0.0027833080536217025,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5",,0.5488923076923077,0.06701782152805971,0.6151418368077883,0.07000308219096435,0.0,0.003442240431496102,0.0
"X1,X3,X5,X6,mean,above_4,above_5",l1,0.5488000000000001,0.07782641282074086,0.6164357993354928,0.08097593647192933,0.0,0.009949193203820927,0.0
"X1,X3,X5,X6,mean,above_4,above_5",l2,0.5459999999999999,0.07255326547689599,0.6144107164144514,0.07735456493803232,0.0,0.00560525144853441,0.0
"X1,X3,X5,X6,mean,above_4,above_5",elasticnet,0.5452153846153847,0.0703650313233505,0.6129661258497601,0.07566922705801755,0.0,0.0043186510722829086,0.0
"X1,X3,X5,X6,mean,above_4,above_5",,0.5456,0.07111038839211965,0.6132415193114291,0.07533167196681788,0.0,0.004755045384759793,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5",l1,0.5539999999999999,0.07951346132916351,0.6190250040307665,0.08139851132777978,0.0,0.013432916028895736,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5",l2,0.5471692307692309,0.07526370837805277,0.6142722931181596,0.08143134554410904,0.0,0.007566044346220324,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5",elasticnet,0.5467692307692308,0.07653347490520139,0.6141074406468554,0.08197198429667336,0.0,0.008330016072638169,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5",,0.5443692307692308,0.07074605640628615,0.6131813805651277,0.07825251664298198,0.0,0.0043464305860450025,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5",l1,0.5587384615384616,0.07593313159203156,0.6233352457971018,0.08013048850110306,0.0,0.012053309731993478,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5",l2,0.5471538461538462,0.06909846331964332,0.6157666020414647,0.07484947690733983,0.0,0.004070466727463029,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5",elasticnet,0.547923076923077,0.06880015652933893,0.615953953066413,0.07516139877891094,0.0,0.004066945580532777,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5",,0.5464,0.06944845093505042,0.6145223360360299,0.07016488269454273,0.0,0.004100416825459696,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5",l1,0.554,0.07643553187192707,0.6185817546041562,0.08030478409246895,0.0,0.010650847454208523,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5",l2,0.5451846153846155,0.07428289281981736,0.613361169363128,0.0757864809969276,0.0,0.006423296725056038,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5472,0.07363845149418569,0.6147257217812121,0.07617321458454819,0.0,0.006525057436024162,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5",,0.5455846153846153,0.07089709352168456,0.6141190700789213,0.07268686786932838,0.0,0.0046453216555465415,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5",l1,0.5559692307692308,0.07928281487010796,0.6205890162661049,0.08378188527447568,0.0,0.014079541347989166,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5",l2,0.5479538461538462,0.07404206544675332,0.6143832395068576,0.07877239991888671,0.0,0.006972335490333492,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5475538461538462,0.07472904744839438,0.6137059166361581,0.07909260821639837,0.0,0.007314499430192023,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5",,0.5482769230769231,0.07127072479649517,0.616380081710096,0.07243361421929788,0.0,0.00538989101056464,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5",l1,0.5547384615384616,0.08182248934928349,0.6197598850436912,0.08774732511385899,0.0,0.016097839446311157,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5",l2,0.5428000000000001,0.07585922184191939,0.6114558837663775,0.07782647775886671,0.0,0.006798661279917795,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5423846153846155,0.07464008314461017,0.6109918119751729,0.07715289583184703,0.0,0.005975278348605784,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5",,0.5463538461538462,0.06925081931884533,0.6143322283337108,0.07126022396224531,0.0,0.004002028249312173,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5",l1,0.5543846153846155,0.0772544784324496,0.6193984053328387,0.08049030704399478,0.0,0.01150686857841976,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5",l2,0.5463846153846154,0.06926507696937877,0.6148291348239989,0.07407421967197701,0.0,0.004013778717619099,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5456153846153846,0.07052713607595962,0.6135723935006001,0.07549514637650427,0.0,0.004469499764427121,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5",,0.5452,0.06931816022715914,0.613577498147408,0.07157885605922092,0.0,0.003838349487479853,0.0
